strain	location	time
3832	0	0.4934485033060003
289	0	0.6630941322528432
3302	0	0.5318613838337104
645	0	0.6532051462681694
1182	0	0.634189651392138
4074	0	0.473345225077589
3245	0	0.5348648233875087
464	0	0.6582533565846138
1707	1	0.6119648365220273
4057	0	0.47449848138034645
2039	0	0.5959474061850201
3623	0	0.5108237481572404
175	0	0.66632847967005
3409	0	0.5247355720962947
4385	0	0.43768455749927077
3957	0	0.4827839103320955
2573	0	0.568974001053665
3566	0	0.5143470804530518
2998	0	0.5478638732179832
2208	0	0.587597944363058
144	0	0.6668946607276915
752	1	0.6499450462380462
2370	0	0.5788490518303517
574	0	0.6551590085149553
2357	0	0.580146183611589
3253	0	0.5344767628325808
2487	0	0.5730997990649578
1483	0	0.6215174599657124
1776	0	0.6091629400630529
3241	0	0.535172566371973
4250	0	0.4552164362630163
4106	0	0.4696884691573262
983	0	0.641827374020318
2521	0	0.5712110036832673
40	0	0.6695818560355448
2409	0	0.577094015065426
1597	0	0.6170542398312969
1716	0	0.6115546225674728
4146	0	0.4656008802799666
2925	0	0.5507734925266826
1180	1	0.6342507902999317
2517	0	0.5713899308992161
3787	0	0.49728292129722557
2283	1	0.5841803609001784
737	1	0.6505808976492756
2180	1	0.5891083763327539
220	1	0.6650962454136237
1667	1	0.6136544733653457
2679	0	0.5631401466321934
55	0	0.669133324059173
1972	0	0.5988355765836686
4458	0	0.42884246367421386
3996	0	0.47996597106706634
426	0	0.659081365496175
2043	0	0.5956089107062088
4415	0	0.43427173874136593
4930	0	0.29486044368072417
4815	0	0.3603477806051472
4195	1	0.46108489558626825
4767	0	0.3734112301262932
4090	0	0.4716973078006574
3229	0	0.5357417980972816
1361	1	0.6265365428101402
1767	0	0.6095826939588364
331	1	0.6618377566381274
1692	0	0.6126780137920309
3913	0	0.48668720526839465
1262	0	0.6311022857117871
3393	0	0.5260833724006418
4735	0	0.38106492265171144
3586	0	0.5133355026126244
2735	0	0.5603638854256101
2895	0	0.5519844455634102
1002	0	0.6409689137699763
2734	0	0.5604047673947428
658	1	0.6528811124358483
2618	1	0.5666412275238423
4409	0	0.4353049058827507
3830	0	0.493480831091305
1136	1	0.6359741745905724
3743	0	0.5012278373081829
3306	0	0.5314987507759075
117	0	0.6674932021874199
2228	0	0.586421029437476
3390	0	0.5261477066537776
146	0	0.6668816920736975
2201	0	0.5882607643630449
4340	1	0.44322906169806064
4905	0	0.3202347774051256
4874	0	0.33757509454209916
4578	0	0.412038399823538
4816	0	0.36026622529411256
4471	0	0.4276355680628059
4083	0	0.4723811929735093
1665	0	0.6137206060797984
3032	0	0.5462957341528926
2932	0	0.5506299818034027
1430	0	0.6238947042021814
2436	0	0.5756711276896307
2948	1	0.550149618140759
4203	0	0.45984651180063607
2601	1	0.5673071765999587
4179	0	0.4622978904830629
3054	1	0.5452838527490457
3322	0	0.5304767456638122
4664	0	0.39729270924571597
3999	0	0.47960466636651333
3958	0	0.48275553444156566
3298	0	0.5320702853156776
717	0	0.6510289596015735
2093	1	0.5931215832910055
1548	1	0.6189136328462171
1093	1	0.6373996588086458
1168	1	0.6348902786303058
237	1	0.6645936733742196
668	1	0.652541107345372
1638	1	0.6148878612581191
3805	1	0.49574030069442204
3989	0	0.4804317671010035
3510	0	0.5184843896144603
2845	0	0.5543108903902031
2589	0	0.5679086361734058
1285	0	0.6301710859089705
1486	0	0.6214501661393107
178	1	0.6661948077130272
599	0	0.6544978521356285
2699	0	0.5621881098819558
1073	1	0.6381408997923171
2330	0	0.5817982921983049
763	1	0.6496604677382887
1620	1	0.6158477221423718
10	1	0.6702886407298175
588	1	0.6546746305750947
3346	0	0.5290483984607127
3100	0	0.5427199875746002
1792	1	0.6081118751092022
3089	0	0.5432808884254461
2673	0	0.5637479201969098
2196	0	0.5885389740416618
2087	0	0.5934187397206073
322	0	0.6621652695969954
539	1	0.6561849900664076
2097	1	0.5930065463520187
506	1	0.6571517549333723
1907	1	0.6022510893568779
815	1	0.6476787424640907
1883	1	0.603415703409086
1192	1	0.6340717366225381
1249	1	0.631556042256218
85	0	0.6683025027724381
1039	1	0.6395671893641955
2550	0	0.5698075468345257
1235	0	0.6320779963442889
880	0	0.6452866825509244
967	0	0.6425470458489948
2242	0	0.5857612333389571
571	0	0.655280873418076
2028	1	0.5966383550280907
33	1	0.6697982641464634
1998	1	0.5980270134987501
2686	0	0.5627131631298198
25	0	0.670014203700137
2366	0	0.5795930544827995
520	0	0.6565794837325214
620	1	0.6541956162294907
3263	0	0.5339172478930014
1581	0	0.6175874600411901
2290	0	0.5838388372863738
1345	1	0.627112468095131
416	1	0.6592878400560155
848	1	0.6465444110343234
2280	0	0.5842835409925943
118	0	0.6674764714179774
1947	0	0.6004026191454405
254	1	0.6638239527957153
764	0	0.6496485017411148
3643	0	0.509274095989795
3349	0	0.5288291402554679
2702	0	0.5620501279955732
792	0	0.6483581291145215
2572	0	0.5689850373645124
465	0	0.6582428223528696
1535	0	0.6193945832990275
3079	0	0.5440158984908225
3404	0	0.5250500379442858
1590	0	0.6173357083690675
3353	0	0.5286384020023188
2953	0	0.5499437217436501
2505	0	0.5720134733618472
1614	0	0.6161094147226399
2404	0	0.5773758624854496
105	0	0.6678522621628888
1506	0	0.6209211346334111
546	0	0.6559507273730177
779	1	0.6491989282568074
2795	0	0.5572773351655507
1066	0	0.6384012181008641
1291	1	0.6298434193323833
3198	0	0.5374753023193359
2941	0	0.5503150495752497
2326	0	0.5820992787477158
1666	0	0.6137016599548937
2106	0	0.5926089581747861
1840	0	0.605852071388413
65	0	0.6688938292934228
1250	0	0.6315405763691478
414	0	0.6593485038319398
762	0	0.6496706546334684
1885	0	0.6033055420792062
2820	0	0.5557581087377857
488	1	0.6576116596975513
2810	0	0.5564300856069374
3081	0	0.5439207466856325
1099	0	0.6372605357941041
2377	0	0.5785751515652957
123	0	0.6673842752756753
445	0	0.6587777444519978
4622	0	0.40486989891340397
4045	0	0.47544934092675173
3701	0	0.5047604996542385
2629	0	0.5663391598926046
1846	0	0.6054269417030782
2429	0	0.5760038271090031
1266	0	0.6308305541140747
1338	0	0.62738136982141
3276	0	0.5331589768991786
453	0	0.6586248774501249
3098	0	0.5429470212233836
1843	1	0.6055552104585008
3008	0	0.5475279885078523
286	0	0.6631274290073235
2692	0	0.5624164031067354
3977	0	0.4811120623112164
3102	0	0.5425176225159491
1115	0	0.636548180215702
1609	1	0.6163636320973273
3762	0	0.4996959288167701
1378	0	0.6258765286017688
2393	0	0.5777243027439176
198	1	0.6654980896118358
1388	1	0.625426507796913
576	1	0.6550950499874701
1023	1	0.6402351057165834
4302	0	0.4477219573421716
3792	0	0.49698356877657907
4221	0	0.4578801150920366
1267	0	0.6308121436865793
4112	0	0.4692458026646977
2257	0	0.5850027658205977
3880	0	0.4900700520968046
2461	1	0.5741438949071238
519	1	0.6566301088668878
1750	1	0.6101679650685851
3746	0	0.5011915513032169
989	1	0.6414471261936899
1536	0	0.6193372072837344
4897	0	0.32533824287488344
4648	0	0.40012701852664434
4425	0	0.43319403730401806
4559	0	0.41515687872008633
2458	0	0.574372958508465
73	1	0.6687666574252202
284	1	0.6631534778819779
4499	0	0.4236792214450706
3489	1	0.5201456388715657
2244	0	0.5856579470067059
3128	1	0.5409760010301545
4168	0	0.4638212512971743
3215	0	0.5364238933106825
1464	0	0.6222919690865613
2928	0	0.5507134749256087
3627	0	0.5107725217773796
412	0	0.659417883281409
736	0	0.6506062954333286
4872	0	0.3384689122967289
4240	0	0.456155286511694
2554	0	0.5695651028585954
2778	1	0.558328248254273
625	1	0.6541005260105062
2210	1	0.5872667465450904
917	1	0.6440111305341774
516	1	0.6567260335071455
894	1	0.644680698902372
1779	1	0.6090171638861412
235	1	0.6646502615124612
710	1	0.65113837329545
4801	0	0.3652584363399606
4657	0	0.398517396189927
2900	0	0.5517936589368806
4321	0	0.4451012780808127
3609	0	0.5118510617887508
2731	0	0.5605539890405757
2202	0	0.5882131458544927
2598	0	0.5674644345523473
408	0	0.6594721479912001
1121	0	0.6364289343284549
3288	0	0.5326885163958799
1774	1	0.6092977583400949
3183	0	0.53813663191181
2042	0	0.5956522545897147
2632	0	0.5662936277852749
165	0	0.6665776162239253
1194	0	0.6340256877502237
4210	0	0.45921185158624706
1131	0	0.6361412369890698
4113	0	0.4690767745891251
4707	0	0.38778904595720043
4567	0	0.41416874976205875
4183	0	0.4621871221674728
4128	0	0.46770107111903814
3940	0	0.4841039943481505
109	0	0.6677826470918999
2069	1	0.5943095991070072
64	1	0.6689575995956182
896	1	0.64466676966221
4087	0	0.47188240885234084
4149	0	0.4652420327345083
3415	1	0.5246242262494459
2447	1	0.5750937499682974
666	1	0.6525643576374458
2438	1	0.5756326764733006
1509	0	0.6207380834915476
1935	1	0.600932624599008
1670	1	0.6135415759690583
1770	1	0.6094914695837598
1215	1	0.63313793377378
1556	1	0.6185976521690177
2869	1	0.5532800858215717
2090	1	0.5932816471101943
1801	1	0.6076833126345604
1967	1	0.5993713120109018
2728	1	0.560634155786747
1484	1	0.6215113777160055
2584	1	0.5681063771081222
1019	1	0.6403852590871999
1627	1	0.6155228792260953
913	0	0.6442261707991067
1623	1	0.6157466676860238
70	1	0.6688413647874972
773	1	0.649383105361785
3905	0	0.4878157642132146
4429	0	0.4328309492654905
1048	0	0.6390923644186592
4401	0	0.4365694098468971
3822	0	0.49436913792753534
579	1	0.6550141711439337
3554	0	0.515260893123127
4098	1	0.4707145422948664
3266	1	0.533597577691792
3898	1	0.4881581749500318
2380	1	0.5783260101039926
3726	1	0.5021678946515584
3691	1	0.5055985543961163
3720	1	0.5030288483389794
3204	1	0.5370350331254398
1811	1	0.6068736931333751
297	1	0.6629231930276688
1076	1	0.6379523422404072
2350	1	0.580495072638168
783	1	0.6490082735831362
2056	1	0.5949112525068261
3406	1	0.5249388274351138
726	1	0.6509063651996007
1592	1	0.6172196133473745
4591	0	0.41055142532327343
2921	0	0.5509150519539872
1201	0	0.6337232455568031
2834	1	0.5548960932791781
1512	1	0.6205137789421751
2831	1	0.5549793118834049
1823	1	0.6063240153591734
384	1	0.6603320357299275
1552	1	0.6187382131943764
2278	1	0.5843290927064291
1574	0	0.6179315231243084
1733	1	0.6108614608982132
3015	0	0.5471973015039924
1373	1	0.6261158553372427
1814	0	0.6066772166582122
39	0	0.669595964246846
1177	0	0.6344723397973848
4944	0	0.28384875603990867
4875	0	0.33711603495811027
4773	0	0.3721941337337442
4837	0	0.3524578822172921
4734	0	0.3812844162368434
2197	0	0.5884797298859901
4669	0	0.3961801300274384
3671	0	0.5072529761212382
2454	0	0.5744726982637165
2762	0	0.558944183921451
222	0	0.6649850631721513
452	1	0.6586732781923799
4667	0	0.3969253057729828
487	0	0.6576323148622553
4553	0	0.41674094942300055
4051	0	0.4751198836055619
4185	0	0.46188396420586525
2374	0	0.5786546222943861
398	0	0.6598032783443902
1122	1	0.6364203096056086
2836	0	0.5547942249966449
1145	0	0.6358127287342471
547	0	0.6559159706613995
675	0	0.6522676508614746
1604	0	0.6164845291441227
4809	0	0.3624385940686711
2200	0	0.5883029476923687
4621	0	0.4049415013776986
3687	0	0.5062446788246092
215	0	0.6652602794093515
753	1	0.649927721589715
4383	0	0.43785108701635006
4036	0	0.4762707186980514
3456	0	0.5220023026276647
4032	0	0.4764876720386692
3625	0	0.5108173362826547
869	0	0.6457712875144305
3513	0	0.5183446770219976
1588	0	0.6174081787438975
1985	1	0.5984555614106537
4031	0	0.4766372021138911
2927	0	0.5507380344109697
459	1	0.6585469839028782
2375	0	0.5786541761240144
3814	1	0.49506741433355334
1477	1	0.6217246077147104
2968	1	0.549193723350246
1631	1	0.6151546689879344
1839	1	0.6058608920824681
493	1	0.6574605086293736
1033	1	0.6398055941277866
4153	0	0.4650868528252354
1691	0	0.6127015584659874
3813	0	0.4950887775114051
3516	0	0.5181857099338911
1936	1	0.6009225669131967
2285	0	0.5840612845906631
3631	0	0.5103742536113883
2850	0	0.5542419426760802
607	1	0.6543646531350403
1072	1	0.638168963439841
3536	0	0.5166044911120714
1086	0	0.6375993523328007
1422	0	0.6241210267957126
4929	0	0.295451246587518
4900	0	0.32377208280328496
4805	0	0.3631660407782158
4108	0	0.46965075263867084
3336	0	0.5297189447132481
1286	1	0.6301666140037915
2759	0	0.5592841491235868
918	1	0.6439471396881915
1916	0	0.6019057096710669
3425	1	0.5239440808283395
3152	1	0.53946632994207
2085	0	0.5934923175981793
2870	1	0.5532476036605307
1778	1	0.6090429931252382
2798	1	0.5570662668068884
3218	1	0.5362048387831408
1207	1	0.633502682038631
3108	1	0.5422956362230403
4755	0	0.37592665609378617
4144	0	0.465919451597976
3449	1	0.5226463653776602
7	1	0.6703476324151493
119	1	0.6674363589972494
4131	0	0.4675932244169534
187	0	0.6659230693606324
351	1	0.6613376163442044
4696	0	0.3899444911169052
4363	0	0.43989350458160165
786	1	0.6486754534215962
4063	0	0.4740596549172892
2169	0	0.5899020019789855
2332	0	0.5815822227167964
4636	0	0.40176882913516376
3268	1	0.5334457415002024
2035	1	0.5961616885359512
2545	1	0.5701355923655761
4518	0	0.421355498827021
478	0	0.6577826364572819
799	0	0.6481744767724531
4886	0	0.33164521511810613
4550	0	0.41715459933385024
4335	0	0.4438666192712885
1405	0	0.6249228177749183
3297	0	0.5321402332446302
1004	0	0.6408914571281422
1595	1	0.6171037991758003
4469	0	0.42771891510404075
642	1	0.6532488737446686
3540	0	0.5164971378604125
110	1	0.6677588880476814
3428	0	0.523791043055428
1507	0	0.6208815365915193
2124	0	0.59189623542654
4640	0	0.4012564200042067
3770	1	0.4987304273235957
4563	0	0.4145412509735006
3607	0	0.5120107226284885
621	1	0.6541749183756005
3289	0	0.5326453286019956
1912	1	0.602073522090661
2224	0	0.5865549265330117
4439	0	0.4317831514952032
892	0	0.6447341619406726
173	1	0.6663406996369178
337	0	0.6616552733299979
1795	0	0.6079441947573724
604	0	0.6544271349214352
1173	0	0.6346450958082468
4913	0	0.3157805070702823
4364	0	0.4398094342187277
3488	0	0.5202345551628146
2052	1	0.5951281182789296
3385	0	0.5265037374291922
665	0	0.652574276014569
3281	0	0.5329696129974956
1208	0	0.6334585396919243
2427	0	0.5761177562180527
616	0	0.6542413797110697
1812	0	0.6068724332435828
58	0	0.6690885597221157
1309	1	0.628843207142484
428	1	0.6590218675104617
554	1	0.6556552850869937
4342	0	0.4430461875288643
4728	0	0.38302544025792484
2825	0	0.5554399475983997
876	0	0.6455953436241725
1238	0	0.6319383627269569
4601	0	0.4082652671460289
1415	0	0.6244813762005545
3273	0	0.5332454055848276
784	0	0.6489693225221377
2101	0	0.5927298350344654
201	1	0.665441362852538
470	1	0.6580222642736109
4977	1	0.23015906758984764
4706	1	0.387881371424068
4202	1	0.4598758149640016
2314	1	0.5826625929172657
548	1	0.6558729004837721
1701	0	0.6120554362696036
4157	1	0.464809300011542
2807	1	0.5566315166851479
4148	1	0.4653887262784777
4334	1	0.44391613546577824
3395	1	0.5258555842513317
135	0	0.6670660242627358
2754	1	0.5594171098530694
3902	1	0.4879288017540835
2591	1	0.567806857829122
2267	1	0.5847737852307029
136	1	0.6670527409867348
1161	1	0.6352520592069123
2360	0	0.5800494733148661
3059	1	0.5450322959474457
4968	1	0.2489255788362605
4986	1	0.17593255632154475
4961	1	0.25690898033181514
4885	1	0.33247004189208196
4730	1	0.3822556154016258
4568	1	0.41405537165305145
4460	1	0.4286675822379918
4008	1	0.47840187039996124
3839	1	0.493141642422657
1706	1	0.6119786262262604
3798	1	0.4963135086810501
3142	1	0.5398920053996001
1950	1	0.600173533782485
3066	1	0.5447899314561712
1012	1	0.6405984380921808
2150	1	0.5907078535421372
3690	1	0.5058059996559341
1065	1	0.6384389050265503
2346	1	0.5806436266187575
239	1	0.6645021628550926
1652	1	0.614298383841265
3947	1	0.4835702310215291
4404	1	0.4358104478341647
3467	1	0.5214669288134322
4389	1	0.43728668623828054
4523	1	0.4210231897808448
4354	0	0.44084293177098266
3889	0	0.4890917684701556
2486	0	0.5731473985599099
3736	0	0.50154842889351
456	1	0.6585898824711924
984	0	0.6417425407764344
4160	0	0.4645525377955451
