535	0
2463	87
999	87
281	87
511	87
1739	87
4120	0
1466	0
3229	0
2287	0
727	0
2196	0
2747	0
1585	0
458	0
1366	0
1714	0
4487	87
4014	87
3750	87
3796	87
3544	87
102	87
3209	87
1950	87
543	87
1902	87
2266	87
1147	87
1298	87
3790	87
206	87
1872	87
39	87
1630	87
4429	87
3685	87
3108	87
3371	87
446	87
3049	87
4030	87
2811	87
3167	87
1641	87
3149	87
2891	87
3110	87
944	87
1288	87
4736	0
4675	0
4150	0
4662	0
4291	0
3854	0
70	0
3499	0
348	0
636	0
3908	0
1097	14
3696	0
1498	0
2976	0
2049	0
2938	0
2329	0
2649	0
11	0
1663	0
54	0
539	0
4380	0
4733	0
4488	0
4290	0
3911	0
1841	0
2573	0
4142	0
4448	0
4082	0
2276	0
3253	0
123	0
1823	0
66	0
1610	0
4327	0
1844	0
3879	0
4494	0
4275	0
3658	0
2590	0
1313	0
1724	172
3428	0
1110	87
34	87
711	87
1747	0
3763	0
344	0
2599	0
1183	0
1666	0
377	0
1098	0
4401	0
505	0
4247	0
3565	0
1882	0
2596	0
952	0
1488	0
4106	0
227	0
1106	122
4935	0
4890	0
4908	0
4592	0
2249	0
128	0
1583	0
1254	0
1568	0
4510	0
3881	0
2975	0
2458	0
2923	0
24	0
137	0
3880	0
4432	0
4172	0
3581	0
1237	0
947	0
1156	0
3523	0
2996	0
1698	0
1994	0
3319	0
534	0
1722	0
121	0
533	0
3600	0
1969	0
2376	0
4402	0
1692	0
2492	0
4905	0
4790	0
2715	0
2031	0
2322	0
1126	0
2124	0
4361	0
3587	0
3283	0
296	0
3056	0
3449	0
2937	0
354	0
490	0
3104	0
2504	0
3090	0
1771	0
209	0
872	0
2076	0
3835	0
298	0
525	0
4894	0
4020	0
2466	0
2766	0
1360	0
2574	0
681	0
2469	0
467	0
1170	0
4884	0
3810	0
317	0
3395	0
786	0
2863	0
2214	0
2754	0
4882	0
4547	0
836	0
4425	0
4358	0
2982	0
3026	0
1379	0
2953	0
149	0
407	0
4371	0
3725	0
4322	0
2509	0
1120	0
1711	0
3977	0
4861	0
4573	0
4182	0
2453	0
307	0
1991	0
3669	0
995	0
3178	0
1026	0
1974	0
16	0
1908	0
4373	0
1789	87
1289	87
1555	87
4119	0
3348	0
1193	0
2251	0
4084	0
4681	0
4502	0
3803	0
108	0
2426	0
460	0
2206	0
4431	0
3705	0
1687	0
2928	0
4011	0
1787	0
3539	87
1843	87
3111	87
2159	87
3043	87
1890	87
2851	87
4564	0
3687	0
457	0
2419	14
643	14
2174	14
4511	0
3843	0
521	0
3295	0
1351	0
185	0
869	0
2729	0
3986	0
1776	0
3336	0
2678	0
1182	0
1986	0
3190	0
1385	0
545	0
1334	0
1708	0
4999	0
4996	0
4989	0
4976	0
4843	0
4055	0
1067	0
3358	0
4469	0
3798	0
3953	0
3317	0
3730	0
3558	0
1115	0
2064	0
3564	0
2660	0
1304	0
23	0
443	0
2095	0
3506	0
967	0
3083	0
4975	0
4962	0
4899	0
3909	0
3078	0
1180	0
2264	0
3722	0
1092	0
3667	0
2873	0
1421	0
2732	0
635	0
2358	0
3571	0
798	0
2237	0
4840	0
4932	0
4588	0
4262	87
3808	87
866	87
262	87
330	87
1269	87
3890	87
4407	0
3931	0
797	0
3744	0
2761	0
3013	0
1978	0
2918	0
1282	0
751	0
1045	0
2778	0
4378	0
927	0
4263	0
3613	0
2736	0
426	150
2184	0
3440	0
3132	0
3337	0
3066	0
1403	0
1634	0
3233	0
251	0
1054	0
4209	0
3226	14
613	14
2172	14
4132	87
4902	0
4070	0
1700	0
4028	0
2118	0
2017	0
831	0
886	0
2101	0
3590	0
1677	0
3148	0
430	0
1659	0
4844	0
4974	0
4988	0
4949	0
4969	0
4911	0
4420	0
3876	0
3334	0
584	0
3161	0
1264	0
2795	0
3393	0
266	0
2369	0
4325	0
748	0
4270	0
4846	0
4968	0
4990	0
2804	0
147	88
1940	0
4987	0
4927	0
4901	0
4595	0
3561	0
1533	0
256	0
1091	0
3210	0
1931	0
2862	0
387	0
2540	0
1869	0
1111	0
86	0
483	0
1122	0
2120	0
67	0
637	0
3768	0
3191	0
103	0
3119	0
215	0
2080	0
3652	0
56	0
3089	0
1718	0
671	0
1222	0
2435	0
4892	0
4331	0
905	0
3743	0
537	0
621	0
4727	0
2603	0
4614	0
4907	0
4850	0
4694	0
4433	0
3970	0
777	0
3949	0
1941	0
2782	0
1946	0
2579	0
4072	0
3086	0
3996	0
1317	0
2895	0
4612	0
4791	0
2973	0
1668	0
2175	0
4744	0
1682	0
4640	0
3672	0
1475	0
3666	0
3293	0
2770	0
2559	0
2644	0
2944	0
1333	0
269	0
801	0
2839	0
3567	0
3124	0
3130	0
2243	0
219	0
1359	0
634	0
925	0
2927	0
718	0
2501	0
4316	0
2526	0
1197	0
1107	0
1132	0
2185	0
4240	0
3262	0
204	0
568	0
4211	0
1828	87
4074	0
342	0
2241	0
667	0
2191	0
49	0
1397	0
4883	0
4657	0
4532	0
2030	0
3598	0
274	0
1669	0
4632	0
4393	0
2836	0
1733	87
2099	0
4372	0
4078	0
3309	0
193	0
2238	0
3661	0
417	0
3068	0
432	0
1174	0
4362	0
3602	0
809	0
1873	0
3923	0
3767	0
74	0
2999	0
618	0
2784	0
156	0
1496	0
394	0
810	0
3797	0
4613	0
4551	0
530	0
2899	0
4608	0
4731	0
4409	0
201	178
4083	0
2448	0
594	0
1528	0
3867	0
2480	0
420	0
2123	0
309	0
532	0
3665	0
1818	0
176	0
1556	0
3316	0
2073	0
232	0
1543	0
2826	0
2306	0
184	0
2112	0
2712	0
277	0
399	0
4686	0
4966	0
4854	0
4597	0
2582	0
359	0
1196	0
3739	0
870	0
3726	0
1326	0
2347	87
61	87
1709	87
1426	87
1595	87
677	87
1287	87
4824	0
4711	0
3866	0
1999	0
3343	0
116	0
2225	0
924	0
1437	0
4674	0
4575	0
3799	0
360	0
1704	0
4157	0
303	0
2275	0
1069	0
1596	87
4621	0
4013	0
60	88
3889	0
2261	0
3823	0
3115	0
2282	0
2809	0
3569	0
153	0
3413	0
4441	0
4122	0
784	0
3537	0
175	0
1502	0
4286	0
3745	0
492	0
1467	0
4228	0
1560	0
3	0
306	0
3625	0
1875	0
295	0
730	0
2808	0
337	87
1839	0
772	0
980	0
4815	0
4647	0
3509	0
4226	0
3503	0
21	0
3397	0
2617	0
199	87
2408	0
2952	0
320	0
2357	0
3832	0
2269	0
376	0
1686	0
3710	0
2432	0
557	0
1391	0
3657	0
3073	0
3435	0
1302	0
1652	0
402	2
465	0
4810	0
4508	0
4168	0
1655	87
221	87
830	87
4133	0
4492	0
3109	0
4471	0
4786	0
4940	0
4732	0
4447	0
1055	0
3653	0
2047	0
552	0
2040	0
3427	0
1949	0
2506	0
4708	0
4184	0
2360	0
3822	0
3438	0
815	0
2431	0
3816	0
3199	0
1370	0
2868	0
1605	0
2821	0
1058	0
1463	0
450	0
973	0
3353	0
236	0
2979	0
4405	0
2160	0
4369	0
1142	0
210	0
724	0
2706	0
4880	0
4834	138
4758	138
4116	138
2827	138
708	138
776	138
3859	138
4323	138
789	138
3975	138
3299	138
1657	138
2150	138
3772	138
3409	138
639	138
2355	138
3444	138
4827	138
4586	138
4252	138
1195	138
4158	138
2986	138
127	138
2545	138
1701	138
1729	138
4107	138
2820	138
1064	138
1393	138
3933	138
3575	138
3141	138
2499	138
105	138
576	138
2688	138
3288	138
607	138
1291	138
3873	67
574	182
1680	67
4584	138
4720	138
4339	138
3720	138
567	138
631	138
3855	138
2302	138
3758	138
343	138
3475	138
1862	138
3325	138
452	138
1817	138
4394	138
3754	138
1892	138
2807	138
4366	138
2350	138
3920	138
3483	138
2965	138
1446	138
2489	138
2132	138
2202	138
476	138
2166	138
3265	138
3736	138
1007	138
2974	138
1849	138
2152	138
979	138
1934	138
4874	0
4718	0
4556	0
1008	0
4461	0
3100	0
1546	0
3097	0
174	0
1050	0
3757	0
1660	0
1734	0
4688	0
4478	0
4355	0
4194	0
4044	0
2254	0
579	0
1651	0
4033	0
2800	0
248	87
2363	0
3628	0
2860	0
2094	0
1536	0
1909	0
2351	0
1345	0
1667	0
3391	0
737	0
2217	0
4053	0
2177	0
4029	0
571	0
2088	0
4302	0
2125	0
2586	0
4398	0
4176	0
3478	0
1997	0
2020	0
1216	0
1231	0
4102	0
2595	0
278	0
2334	0
94	0
937	0
3315	0
1648	0
2216	0
4304	0
3862	0
3959	0
793	0
3885	0
3700	0
3809	0
58	0
589	87
4623	0
4483	0
3512	0
4289	0
3378	0
3215	0
130	0
1402	0
3270	0
2842	0
120	0
795	0
3011	0
200	0
2315	0
1365	0
2247	0
1814	0
2231	0
3958	0
3452	0
2524	0
3406	0
1696	0
1910	0
3751	0
4515	0
4185	0
3824	0
2961	0
3256	0
2188	0
649	0
1221	0
3220	0
874	0
3102	0
3940	0
3711	0
2190	0
1866	0
672	0
1368	0
513	0
1028	0
2081	0
750	0
1785	0
178	0
435	0
3706	0
2072	0
1039	0
1874	0
2646	0
68	0
73	0
3910	0
2844	0
3555	0
228	0
3185	0
1362	0
15	0
180	0
1793	0
4454	0
3473	0
2194	0
3232	0
4329	0
4169	0
2399	0
244	0
1563	0
3978	0
3811	0
3305	0
1638	0
2024	0
714	0
1060	0
3585	0
936	0
1653	0
3819	0
471	0
3698	0
1355	0
683	0
1009	0
3677	0
933	0
3072	0
655	0
1926	0
628	0
1485	0
4278	0
442	0
3349	0
3213	0
1574	0
2488	0
2100	0
2479	0
3237	0
4777	0
4998	0
4563	0
3871	0
2131	0
2345	0
4397	0
3615	0
1023	0
3137	0
503	0
2402	0
4382	0
4098	0
4274	0
2897	0
1157	0
2538	0
1339	0
2331	0
280	0
692	0
3517	0
3127	0
1066	0
1993	87
194	87
1798	87
840	87
1452	87
3464	0
2300	0
3000	0
2405	0
62	0
1813	0
2521	0
4997	0
4994	0
4983	0
4981	0
4972	0
4956	0
4926	0
4593	0
4903	0
4947	0
4970	0
4804	0
4771	0
3987	0
2277	0
1582	0
2060	0
2929	0
1923	0
719	0
1025	0
2248	87
4762	0
4012	0
3252	0
2621	0
597	0
766	0
3017	0
1265	0
2508	0
1861	0
2303	0
3860	0
3604	0
3606	0
3247	87
907	87
2014	87
1396	87
224	87
255	87
1715	87
3426	0
2459	0
3061	0
4664	0
3327	0
3039	0
1919	0
2404	0
1014	0
1886	0
107	0
1717	0
3235	0
1775	0
2713	0
827	0
1511	0
4645	0
4353	0
3738	0
3954	0
3616	0
3099	0
71	0
817	0
3181	0
3713	0
2472	0
131	0
1043	0
3292	0
4638	0
4007	0
3053	0
3815	0
2988	0
1998	0
2400	0
3176	0
4505	0
4039	0
1838	0
819	0
975	0
3531	0
3414	0
3433	0
2742	0
438	0
526	0
3382	0
796	0
1423	0
4310	0
30	14
673	0
4792	0
4964	0
4957	0
4799	0
4722	0
3830	0
3488	0
603	88
1829	0
606	0
909	0
3524	0
4389	0
2536	0
587	0
1544	0
4188	0
2641	0
1645	0
2010	0
1194	0
1856	0
3760	0
4797	0
4745	0
4574	87
2985	87
1898	87
2845	87
358	87
2427	87
900	87
1752	87
3840	87
3486	87
875	87
2325	87
3785	87
3683	87
1130	87
1202	87
3777	87
1593	87
1723	87
4589	0
2564	0
614	0
1199	0
4268	0
3673	0
3850	0
1984	0
608	0
1681	0
64	0
1472	0
293	0
788	0
2253	0
4779	0
463	0
4766	0
3140	0
514	0
1299	0
4706	0
3812	0
3694	0
291	14
3521	0
1036	0
1661	0
3741	0
572	0
2580	0
651	0
1857	0
418	0
1139	0
4264	0
2872	101
954	101
1765	101
374	101
448	101
3898	0
4918	0
4871	0
3792	0
600	87
3403	0
1810	0
3014	0
2274	0
2672	0
1001	0
2119	0
4865	0
4523	0
3950	0
957	0
3674	0
3006	0
2890	0
2605	0
2685	0
2892	14
771	14
1086	14
3405	0
2092	0
3275	0
4513	0
4404	0
914	0
4314	0
4288	0
2147	0
3553	0
4312	0
2615	0
1048	0
2335	0
4193	0
3603	0
2758	0
833	0
2531	0
509	0
1514	0
3520	0
1083	0
2290	0
1441	0
389	0
912	0
1553	0
3852	0
138	0
3031	0
910	0
1315	0
4498	0
1566	0
3244	0
1125	0
2013	0
100	0
1031	0
4743	0
4318	0
3387	0
2853	0
3129	0
1406	0
239	0
581	0
2512	0
610	0
1248	0
4163	0
326	0
4114	0
759	0
139	0
554	0
3529	0
2307	0
1831	0
396	0
652	0
2167	0
2610	0
2201	0
1572	0
2061	0
577	0
1150	0
2246	0
335	0
1952	0
4605	0
1155	88
4375	0
3421	0
813	0
2871	0
1618	0
2498	0
1614	0
1736	0
4307	0
3103	0
4220	0
3279	0
322	0
559	0
4210	0
1835	0
3636	0
822	0
1525	0
4897	0
4787	0
4468	0
4692	0
2242	0
4642	0
4457	0
4345	0
1770	0
415	0
782	0
4330	0
1278	0
4128	0
4385	0
3807	0
485	0
3620	0
3981	0
9	0
3586	0
286	0
2768	0
4611	0
4272	0
4141	0
518	0
3893	0
412	0
903	0
4260	0
4603	0
4449	88
4177	88
4234	88
106	88
4094	88
3994	88
2381	88
110	88
2349	88
1322	88
2143	88
2894	88
1094	88
2091	88
1191	88
1330	88
4017	88
3457	88
861	88
2849	88
3788	88
2665	88
3143	88
4538	0
4885	0
4859	0
4108	173
3410	173
3033	173
361	173
2529	173
1321	173
1425	173
1213	173
1381	173
3077	173
3546	173
230	173
3174	173
1557	173
746	173
1348	173
835	173
1337	173
2781	173
4828	0
4690	0
4491	0
2602	0
1257	0
2583	0
2053	0
2370	0
422	0
1671	0
4171	0
2777	0
3310	0
2957	0
1484	0
1510	87
3231	0
495	0
3223	0
2548	0
1562	0
1895	0
1177	0
1493	0
3139	0
756	0
1983	0
4684	0
4197	0
3841	0
3441	0
3551	0
2218	0
3407	0
1579	0
2102	0
3899	0
3156	0
3624	0
1065	0
3526	0
4455	0
1267	0
4180	0
2244	0
563	0
1010	0
3379	0
4807	0
4526	0
767	0
4334	0
3972	0
146	0
3888	0
419	0
3150	0
2631	0
2939	0
4285	0
2284	0
3069	0
1373	0
2133	0
4719	0
4879	0
4776	0
3245	0
4587	0
4507	0
3277	87
4386	0
4281	0
1545	0
439	0
1210	0
4249	0
3769	0
642	0
3622	0
1796	0
3528	0
2916	0
151	0
2848	0
1646	0
2546	0
3376	0
1971	0
160	87
1219	0
2487	0
687	0
1228	0
4008	0
2828	0
167	0
2581	0
2881	0
408	0
2592	0
862	0
1795	0
4338	0
3982	0
264	0
2382	0
4093	0
3915	0
3946	0
4566	164
4067	164
1945	164
3401	164
263	164
2320	164
4437	164
4248	164
2018	164
4065	164
1376	164
3396	164
1212	164
2280	164
4435	164
3644	164
2654	164
982	164
1725	164
2958	164
4298	164
1151	164
3971	164
4864	0
3347	0
4839	0
4713	0
4545	0
4311	0
3842	0
1808	0
3098	0
235	0
3065	0
2090	0
1589	0
1763	0
2442	0
1759	0
421	0
919	0
2138	0
4283	0
4414	0
2362	0
4058	0
2867	87
3007	0
1006	0
2585	0
368	0
2395	0
4678	0
4629	0
3892	0
3009	0
761	0
2655	0
3332	0
4477	0
3197	0
2078	0
3147	0
4174	0
3773	0
382	0
2791	0
2136	0
2341	0
1275	0
2332	0
157	0
1529	0
739	0
832	0
4016	0
3362	0
2012	87
3044	0
1741	87
2252	0
972	0
1301	0
3402	0
1865	0
3025	0
4677	0
3592	0
3851	0
3281	0
1801	0
2831	0
1833	0
2439	0
3762	0
1977	0
3063	0
760	0
2027	0
4821	0
4670	0
4427	0
2662	0
2749	0
669	0
285	0
561	0
2618	0
1399	0
1622	0
4649	0
4254	0
4417	0
4408	0
3729	0
4265	0
3967	0
4002	0
633	0
3742	0
2720	0
17	0
2380	0
3490	0
1281	0
2637	0
4411	0
4757	0
4118	0
3609	0
547	0
3042	0
781	0
1757	0
4019	0
3576	0
2229	0
3474	0
2584	87
1012	87
2183	87
87	87
2126	87
2721	0
1523	0
2273	0
324	0
1967	0
3804	0
1774	0
3646	0
2066	0
3189	0
1374	0
1517	0
654	0
1383	0
4751	0
2659	0
2148	0
2326	0
4579	0
4244	14
695	14
3748	14
2869	14
2877	14
4392	0
4960	0
4904	0
4600	0
4666	0
2695	0
1600	0
245	0
993	0
1783	0
1235	0
627	0
1015	0
1316	0
4350	0
3943	0
2532	0
3154	0
1429	0
2813	0
1473	0
2396	0
1019	0
258	0
808	88
1294	0
4309	0
3534	0
2575	0
104	0
2154	0
1382	0
1608	0
2730	0
340	0
2109	0
1938	0
1943	0
3681	0
3374	0
1378	0
1963	0
3445	0
564	0
3114	0
282	0
2977	0
4954	0
4941	0
4337	0
1738	0
725	0
1415	0
3697	0
2153	0
3610	0
1413	0
3341	0
1327	0
3308	0
4936	0
4837	0
4803	0
3847	14
4800	0
4553	0
4767	0
4659	0
2011	0
4636	0
4474	0
1328	0
3941	0
2490	0
494	0
657	87
3466	0
2640	0
115	0
1434	0
3340	0
4535	0
3067	0
92	0
2311	0
678	0
1805	87
4050	0
4700	0
4191	0
1937	0
1695	0
1924	0
723	0
1753	0
3224	0
544	0
2968	0
4672	0
4512	0
2151	0
4443	0
1068	0
4359	0
3249	0
873	0
3234	0
4151	0
3699	0
3216	0
1590	0
3158	0
2226	0
371	0
1259	0
427	0
1089	0
2878	0
363	0
1822	0
3431	0
2611	0
2224	0
540	0
698	0
2415	0
688	0
2346	0
2956	0
938	0
2707	0
4144	0
3679	0
356	0
3649	0
2036	0
1163	0
1205	0
3269	0
1146	0
3095	0
2228	0
2734	0
1357	0
1471	0
3781	0
459	0
2213	0
55	0
2114	0
4581	0
4346	0
4561	0
4460	0
4080	0
1891	0
3774	0
1513	0
3468	0
2666	0
1482	0
881	0
1236	0
2007	0
119	0
971	0
3372	0
1457	0
2630	0
4227	0
3829	0
1090	0
1169	0
4112	0
474	0
4061	0
4548	0
4034	0
3303	0
466	0
3302	0
2626	0
2856	0
3453	0
3081	0
2534	87
334	87
1490	87
403	87
1018	87
2741	0
625	0
803	0
3301	0
2220	0
237	0
1258	0
2984	0
592	0
2330	0
1158	0
1500	0
4153	0
3580	0
3080	0
705	0
2612	0
1837	0
2491	0
1526	0
1720	0
3470	0
51	0
3415	0
451	0
2855	0
2533	0
1438	0
2464	0
2737	0
1550	0
1762	0
172	0
311	0
4022	0
4809	0
3128	0
2378	88
279	88
1726	88
2879	0
166	0
722	0
4495	0
956	0
4481	0
4127	0
2438	88
865	88
961	88
4062	0
3887	0
379	0
3121	0
4018	0
3727	0
246	0
2972	0
1460	0
693	0
717	0
2799	0
5	0
2340	0
712	0
1041	0
4005	0
3171	0
205	0
2187	0
78	0
647	0
3541	0
2155	0
3420	0
1153	0
2055	87
4445	0
2954	0
1468	0
404	0
853	0
2391	0
4332	0
3417	0
4277	0
3059	0
779	0
284	0
294	0
2121	0
3938	0
3071	0
960	0
2840	0
3752	0
4848	0
4952	0
4939	0
4833	0
4705	0
4089	0
2473	0
1227	0
1637	0
76	0
1407	0
3702	0
4663	0
4610	0
3439	0
897	0
1619	0
392	0
1447	0
4453	0
4326	0
3583	0
1244	87
2130	0
4126	0
3712	0
4096	0
3450	0
1925	0
2470	0
904	0
2437	0
929	0
1954	0
1303	0
1587	0
3536	0
2046	0
3384	0
2215	130
3173	0
2823	0
3151	0
1176	0
3032	0
1411	0
2319	0
4450	0
3896	0
1615	0
3460	0
4354	0
207	0
4251	0
3346	0
2389	0
2731	0
2135	0
2265	0
963	87
1032	87
3935	0
2997	0
3918	0
2478	0
1531	0
2403	0
3487	0
3201	0
901	0
3055	0
2232	0
1105	0
2016	0
117	0
1981	0
2515	0
804	0
1229	0
3282	0
921	0
2886	0
887	0
1948	87
1134	87
1656	87
4625	0
3113	0
413	0
2847	0
2496	0
1346	0
1911	0
2815	0
4261	0
3980	0
3075	0
1371	0
2021	0
111	0
220	0
3126	0
2384	0
2440	0
4086	0
3459	0
2316	0
1807	0
2098	0
3318	0
1390	0
2727	0
3907	0
2398	0
1683	0
390	0
1678	0
1388	0
1674	0
908	0
1307	0
2139	0
2701	0
386	0
2444	0
4726	0
1962	0
3979	87
2966	87
841	87
314	87
645	87
1464	87
3721	87
2903	87
2397	87
315	87
2208	87
164	87
1951	87
946	87
1581	87
2719	87
2051	87
2679	87
1860	87
2535	87
3280	87
1867	87
3187	87
2222	87
2429	87
1135	87
2156	87
1433	87
1448	87
4917	0
4829	0
4788	0
4656	0
4066	0
3462	0
2629	0
1840	0
2145	0
2775	0
3948	0
4438	0
3365	0
3145	0
1047	0
2485	0
676	0
1071	0
3274	0
1280	0
2157	0
85	0
1428	0
7	0
1109	0
4328	0
3853	0
2790	0
2874	0
1320	0
2079	0
1215	0
1436	0
3966	0
2289	0
318	0
578	0
3002	0
1624	0
2942	0
716	0
2454	0
893	87
1093	0
4750	0
3588	0
1332	87
3339	0
1171	0
1740	0
4242	0
1794	0
1192	0
1478	0
3614	0
1881	0
3593	0
4826	0
4775	0
4472	0
2304	0
475	0
2089	0
519	0
741	0
3680	0
4702	0
4238	0
4520	0
4399	0
3937	0
3400	0
3863	0
3357	0
347	130
2941	0
48	0
1409	0
3359	0
4299	0
3884	0
2914	0
3117	88
694	88
1749	88
4232	0
1918	0
1534	0
1773	0
4208	0
3001	0
3324	0
2372	0
1541	0
1884	0
661	0
1512	0
129	0
1104	0
3169	0
1486	0
2560	0
479	0
491	0
4463	0
3779	0
2663	0
77	0
731	0
3691	0
713	0
3572	0
4456	0
1804	149
1127	149
1451	149
4225	0
1243	0
3957	0
1985	0
2565	0
1449	0
2041	0
4814	0
4654	0
484	0
4541	0
3432	0
2344	0
2978	0
431	0
2026	206
316	206
1121	206
4466	0
4749	0
4650	0
1211	87
4577	0
4557	0
3778	0
2643	0
1755	0
2401	0
3597	0
2765	0
253	0
818	0
2902	0
1033	0
2794	0
4439	0
4568	0
2327	0
3003	0
336	0
2328	0
4734	0
3574	0
570	0
2792	0
42	0
2495	0
132	0
1959	0
218	0
1792	0
3703	0
3491	0
3123	0
1788	0
409	0
623	0
3085	0
1392	0
3024	0
787	0
2814	0
2178	0
2780	0
1647	0
2413	0
1633	0
1727	0
684	0
778	0
3258	0
805	0
1088	0
3688	0
4858	0
4796	0
4817	0
4170	0
3030	0
1508	208
2884	0
2518	0
1167	0
1964	0
2633	0
507	0
2606	0
4152	0
945	0
3793	0
2566	0
3735	0
2054	0
611	0
1520	0
3516	0
582	0
706	0
4772	0
4583	0
3608	0
2115	87
3133	0
3686	0
2486	122
1465	122
1524	122
3062	0
1162	0
145	0
674	0
2803	0
4687	0
2837	0
512	0
2028	0
223	0
1979	0
922	0
1744	0
4365	0
3992	0
2671	0
3984	0
2726	0
414	0
2163	0
1245	0
1276	0
3765	0
619	0
1131	0
4271	0
1358	0
3878	0
52	0
3791	0
3584	0
2170	0
2951	0
2291	0
755	0
501	0
743	0
1108	0
2537	0
3728	0
4948	0
4920	0
4929	0
4765	0
3845	0
3398	0
3782	0
1003	0
1395	0
4340	0
1901	0
3545	0
3177	0
856	0
1992	0
3198	0
1479	0
2909	0
135	0
1640	149
4831	0
4517	0
2513	0
217	0
1815	0
168	0
423	0
4503	0
3836	0
1706	0
3749	0
2146	0
213	0
1405	0
2783	0
1958	0
609	0
1461	0
2522	0
231	0
388	0
4135	0
3820	0
3579	0
195	0
3344	0
1894	0
2900	0
3618	0
464	0
3023	0
4103	0
896	11
2728	0
949	0
2193	0
4716	0
4124	0
4709	0
2527	0
150	0
1458	0
4160	0
3527	0
2230	0
410	0
1888	0
3225	0
1225	0
2995	0
1782	0
2227	0
3715	0
4979	0
4921	0
4793	0
4530	0
1250	0
691	0
1188	0
4524	0
4783	0
4293	0
3640	0
3961	0
4703	0
4217	0
2699	0
2008	0
2042	0
313	0
1549	0
3985	0
1453	88
3814	0
2192	0
3800	0
821	87
3287	87
4514	0
3363	0
902	0
3261	0
329	0
2541	0
575	0
2267	0
1138	0
1537	0
3627	0
2674	0
3335	0
4836	0
4977	0
4955	0
4863	0
4627	0
1684	0
4617	0
4421	0
4167	0
3582	0
1899	0
3522	0
2305	0
3507	0
3882	0
202	88
3188	0
2140	0
689	0
1885	0
2593	0
895	0
990	0
4374	0
3983	0
265	0
2692	0
2212	0
2517	0
