Node	Time	Old_population	New_population
1246	0.6144671845160868	193	160
1229	0.6142166021344521	195	23
795	0.6141881330688517	101	93
8	0.6139764249999238	195	8
937	0.612342419450349	6	195
263	0.6122215799758484	0	86
560	0.6121062820324663	86	0
1028	0.6114146563021071	0	184
205	0.6104188872437926	141	189
82	0.609985355363488	56	151
1077	0.6096464860468778	24	195
1031	0.6096364137227678	86	0
1292	0.6093253099467645	82	56
386	0.6091176398265253	86	0
1111	0.6090674077514439	0	86
1268	0.6085438040205697	34	152
1009	0.608488832613381	149	9
392	0.6077086715094423	0	165
924	0.6075768099563326	17	160
497	0.6072323858618456	0	5
697	0.6069407805590123	0	87
1186	0.6069405451226194	195	81
1064	0.6069282865163759	24	147
1330	0.6062704900982272	0	162
958	0.6057475891988782	0	90
1343	0.6056990860570504	56	45
1239	0.6055400775678738	195	79
581	0.6050919411681597	79	195
356	0.6050380636472761	24	56
258	0.6049248338337105	50	133
1116	0.6038832490683804	125	0
1405	0.6036053922572084	9	149
132	0.6034234484502623	48	141
208	0.6028091339817493	133	86
134	0.6027369019021889	101	93
642	0.6024328074157854	101	83
118	0.6023213474221264	138	37
385	0.6018297859291704	101	189
148	0.6017916219357681	6	133
953	0.6016977236222744	24	23
605	0.6009537616188088	79	133
313	0.5995587149450449	35	171
1113	0.5994981740776683	0	86
319	0.5994527843922266	17	160
709	0.5992647148542805	138	0
345	0.5990182218200739	0	138
275	0.5989875136887217	160	194
1425	0.598276588608079	146	195
1420	0.5976595601186114	9	195
1293	0.5968370344391919	162	31
1136	0.5964006682501494	0	86
238	0.5963116350136217	101	142
1266	0.5959056931183323	39	133
462	0.5958673944419215	101	150
725	0.5957577738671673	62	24
691	0.5956901278903118	195	133
458	0.5952514348999149	202	183
1332	0.5950161294846911	195	139
1257	0.594780502512351	195	30
395	0.5945692347489547	189	8
532	0.594456400047379	30	195
944	0.594255524251993	0	1
10	0.5940375372929568	152	133
715	0.5934529162473122	24	133
1327	0.592992603891158	195	199
1196	0.592869501136492	93	195
78	0.5926809222394798	189	64
1435	0.5925534746135457	195	133
1153	0.5922210202979953	86	195
9	0.5921006841817392	24	133
523	0.5915281877513536	151	0
245	0.5913216768842624	202	96
495	0.5913145689437318	195	24
814	0.5910227422221483	171	56
321	0.5902300998228386	30	41
643	0.5900261525367062	86	0
758	0.5898097296247043	73	46
333	0.5892089801986767	195	152
1450	0.5887407134163902	88	0
1303	0.5883987430943011	195	24
539	0.588041722643321	17	160
24	0.5877746330185643	133	24
266	0.5871936218584523	0	151
1473	0.5871914568525586	30	195
1384	0.5871637367950705	195	74
1365	0.5871336915415282	195	40
673	0.5865336848656082	101	124
1286	0.5862999749817471	0	192
602	0.5855381226148815	64	90
425	0.5852780827849459	24	156
